compañia,pasajeros,duracion,distancia,direccion,hora,dia
1,1,631,2.0887423704827457,90.9460502024061,19,Martes
2,1,948,5.58180035343313,22.50888774847404,2,Lunes
1,1,299,0.87676288155758,-60.52352238161573,10,Jueves
1,1,532,3.152802015349502,-144.21309746715497,6,Miercoles
2,1,906,2.519702117722804,-167.34570741298177,15,Lunes
2,1,519,0.6026273675338173,-14.889199012358285,18,Miercoles
2,1,271,2.3161229898076323,26.976591610224272,6,Viernes
2,1,801,2.8500467229523907,-131.04724288507498,19,Lunes
1,1,460,0.9449578373419047,85.56826265198342,11,Lunes
1,1,137,0.6701376572458627,-150.86601725933556,12,Sabado
2,1,707,4.077800932655896,-176.1674163313773,8,Sabado
2,1,690,4.5521039239830055,-167.07667661649103,5,Lunes
1,1,407,1.0944777223593851,17.633251138864225,23,Viernes
2,1,35,0.0,0.0,22,Domingo
1,1,783,5.0960548716879694,166.9930151435916,22,Jueves
1,1,300,1.0726982789695634,19.95836267900589,16,Miercoles
1,1,355,0.5909274915500821,-152.6136846296121,18,Martes
2,2,926,1.9727570898348423,-35.289196919820775,19,Martes
2,1,906,2.583087717922872,-109.74254289760832,22,Martes
1,1,549,1.88303224220422,-0.6454007351151371,18,Miercoles
2,1,796,2.1849238185057924,113.09308934542246,15,Viernes
1,2,431,1.3756076348169557,41.03789547652639,8,Jueves
1,1,838,2.467985931285341,82.44525171350348,16,Miercoles
1,2,356,1.0201350665851978,-6.181802714338494,0,Domingo
1,1,428,3.746199433456191,34.611383496449,2,Domingo
2,1,134,0.2968292909960429,-148.7098926386109,16,Lunes
1,1,615,4.417346505951425,28.709824750155143,5,Miercoles
1,1,835,3.774321666389839,22.23574082403852,14,Domingo
2,1,629,3.0435530925770835,-164.7599206211153,13,Jueves
2,1,477,1.9177260096284112,-164.8508365346801,12,Domingo
1,1,33,0.012032683945871512,-9.229703041800716,11,Viernes
2,6,224,0.9364182485759416,128.35544221902194,7,Viernes
2,1,288,0.9092143641680313,168.7079582209071,14,Lunes
1,1,180,0.7881312820663189,-59.211472334134776,17,Jueves
1,3,778,1.878848957513176,45.46980687492457,16,Domingo
1,1,485,0.984232718631115,-89.87272521846356,9,Viernes
1,1,632,2.2282466072756635,-47.81768204909683,20,Miercoles
2,1,425,0.6614747767785264,-72.37932732333392,17,Jueves
2,2,354,2.003533926892079,87.85680837232191,21,Miercoles
2,1,639,0.9037517389061942,-4.158735614359647,8,Martes
2,2,640,2.2162283484673515,47.7877739465136,10,Jueves
2,1,766,1.2397367474198495,6.3085616180165776,14,Martes
1,1,565,2.5838912931065403,-55.41527824848004,15,Lunes
2,1,385,1.1869920645854328,-19.179806230520306,13,Domingo
2,1,801,1.4682930168010593,-86.56597396670759,12,Domingo
1,1,546,2.243113834865169,-148.83064170286303,19,Sabado
1,1,192,0.8539071825939002,9.753493375269748,14,Domingo
2,2,544,2.0962024027615813,-94.33220916932459,13,Sabado
1,1,432,2.960406365512132,19.270990465919425,2,Sabado
2,5,892,5.16350734852577,23.236144979545873,22,Miercoles
2,1,391,0.9462841921858556,145.83822078181973,7,Jueves
1,2,292,0.8739969013570412,-9.864004676940262,16,Lunes
2,1,146,0.759015117852886,24.520158434650906,18,Domingo
1,1,589,3.105196631287971,10.191632269616873,0,Miercoles
2,1,472,1.6283431814002811,-158.83699965248158,13,Sabado
2,6,513,1.6126384538334095,-90.52123143425408,19,Miercoles
2,1,644,1.8271716130883744,134.99638336086284,18,Miercoles
2,4,277,1.5843460716076263,28.60907586781137,11,Sabado
1,1,482,2.5768961608211667,-151.104635020531,20,Miercoles
1,3,223,0.7666685188508583,6.1592791661603785,2,Domingo
2,1,479,1.821987790362319,17.119819649144866,13,Martes
2,4,218,0.8145833625003187,-137.6365734089712,20,Martes
2,2,910,12.926207843588822,27.54412612831252,0,Sabado
2,1,305,0.35122261817007,116.54071126685051,16,Miercoles
1,1,182,0.9890461065951612,12.991760509482337,11,Domingo
2,1,658,1.1490276799976933,164.39362578681778,15,Viernes
1,1,379,1.2595149981393536,70.35578452363369,6,Miercoles
1,1,376,1.1557111712754808,-75.3476488033025,14,Domingo
2,5,407,1.6466594059821678,108.09308720496573,1,Sabado
2,1,483,2.4034292566831224,-177.56206056356461,19,Sabado
1,1,413,1.2644084337531114,175.33688809651127,16,Sabado
1,1,452,1.5068529332897391,175.20462684016212,21,Domingo
1,2,297,1.8386155435225962,-174.28114075827838,11,Domingo
2,6,798,2.814994268229261,-130.27634000300506,8,Martes
2,1,234,0.949937334413662,-111.86063323948072,6,Miercoles
1,1,960,4.1427662696646586,-153.04259052788024,16,Domingo
2,2,731,1.5383736683114178,92.80724389861263,14,Jueves
2,1,248,0.7186907290491111,-159.2085828213925,11,Jueves
2,1,319,1.7139326797893852,-131.35508167651918,20,Viernes
2,1,285,0.29212089615098125,27.655239161902195,18,Domingo
1,1,763,2.6266776463504304,-146.44768134850852,8,Lunes
1,3,256,2.0386219547405906,35.18034008263964,3,Domingo
1,1,562,0.0,0.0,19,Miercoles
2,3,625,1.9136486452144448,173.90922671678288,14,Domingo
2,1,181,0.6978680982823139,-170.56882126892583,12,Domingo
2,1,410,1.4657505146348409,142.18552450400347,21,Jueves
2,4,476,1.586346937458541,-163.6155525697533,18,Jueves
2,1,785,5.4533760701694405,136.96860171884035,4,Sabado
1,1,764,2.5940292427868297,-130.76796007210976,8,Miercoles
1,2,312,1.0651347982292545,-76.17191474541855,15,Domingo
1,1,860,2.2488568063417453,-12.893722054246792,17,Lunes
1,1,660,1.6781352153113798,8.278465407749987,8,Jueves
1,1,232,0.9459433745793258,-16.24770974428028,13,Domingo
2,1,885,2.5679495009281914,59.87104813881918,13,Domingo
1,1,392,1.9708374495659131,15.372930718790235,20,Domingo
1,1,200,0.7251044643786718,46.25283054197201,21,Miercoles
2,5,844,2.296504968198627,98.09283015378678,14,Sabado
1,1,639,2.178249762271907,-140.53860890943045,19,Miercoles
2,1,336,0.6862237732166455,138.94658926467218,18,Viernes
1,1,859,2.1162989277878195,79.34254541521061,8,Miercoles
2,1,629,2.1968026111482666,-0.033524035393615134,8,Miercoles
2,5,494,0.8710628258877858,114.3562151829318,12,Lunes
2,1,307,1.3405755105715715,-66.4402448644127,14,Jueves
2,1,398,0.7615437766196762,-73.95952216642429,18,Miercoles
1,1,199,1.2277757473658346,17.13529739258543,5,Martes
1,1,654,1.9515024808599497,158.85439368502324,13,Miercoles
2,1,462,1.3171938190091854,171.350906946583,21,Lunes
2,1,685,1.8809965303662968,-125.66698758549065,19,Martes
1,1,100,0.2788937999664396,86.51107812013457,20,Lunes
2,1,623,1.8253941532725628,47.62707559372519,9,Viernes
2,1,116,0.8909040825307031,24.18167798200097,19,Lunes
2,4,990,2.215094077682626,-144.50613426786296,11,Jueves
2,1,450,1.7234164015602451,-15.243740604279644,20,Domingo
2,1,397,2.6146882701665053,21.222171241241433,23,Lunes
1,1,474,2.7345897307146543,-158.4414567871251,22,Martes
2,1,406,2.659094151041102,82.82382703245263,23,Martes
2,1,927,2.0967254066734697,-136.41742893444493,21,Viernes
2,3,433,2.7977420523082075,-33.17927672843871,2,Sabado
2,1,348,1.3039616228182602,54.247022165228884,19,Domingo
2,4,971,2.2736527559864914,60.68222139887935,0,Sabado
2,2,715,2.0671378170874517,-155.91033911400172,19,Jueves
2,1,288,1.1640690204635005,-9.953544481959492,3,Sabado
1,1,354,2.2314123684916107,29.464500725321674,1,Viernes
2,1,559,1.0497573751025524,138.30438886864584,14,Viernes
1,1,243,1.0988562113827574,-172.10151247600604,20,Martes
2,6,722,1.4395015895700365,101.48445988264663,22,Domingo
2,1,261,1.2263984048740084,-142.60181439297466,10,Viernes
2,6,717,2.5288310586842937,25.91662821303311,14,Miercoles
2,1,990,0.0,0.0,13,Jueves
2,2,504,1.258420364504541,47.81791327497032,20,Lunes
2,1,313,1.4036841485511655,56.754093359670684,6,Lunes
2,4,270,1.28556652797747,27.95695236363489,22,Jueves
2,1,293,1.7522513769475627,-160.24918812646294,15,Martes
1,1,626,1.4523510705002969,39.36467827549167,9,Miercoles
2,1,918,4.679988025345044,4.1648306242714925,1,Jueves
1,1,316,1.7388657324191903,54.86339750580049,1,Lunes
1,1,651,0.4316866876577307,-45.12836061296577,17,Martes
1,1,511,0.6654613369460822,68.77134794133711,21,Sabado
2,2,744,1.8843014891546348,-86.52105898795288,12,Miercoles
2,6,594,2.5966683282430068,178.65287821028042,7,Viernes
2,1,151,0.7049820446355988,-132.22568650628074,12,Miercoles
2,1,357,0.3553079100866331,-167.88832512084102,19,Miercoles
1,1,590,3.3204976360421825,-171.39243882640918,9,Domingo
2,2,850,3.8249283963720417,21.475289024367985,16,Domingo
1,1,610,1.6326674863714579,124.15009392920116,6,Miercoles
1,1,795,2.1350833336412824,-178.60257233244357,19,Martes
2,1,305,0.9666193274252356,-111.41030687298444,15,Viernes
2,1,520,1.6698378627914918,146.47704545187506,18,Martes
1,2,242,0.7209289895336255,-44.46159530467485,15,Sabado
1,1,518,1.7888218372219482,-167.5478754428097,12,Sabado
2,6,331,2.233187717738912,-18.521753733984802,3,Martes
2,1,569,5.211340160249608,-148.682924694539,5,Viernes
2,1,773,3.682315876293977,38.59613539871211,21,Jueves
1,1,657,3.909377934471181,114.65037182165251,18,Lunes
1,2,872,5.305570635728406,51.935424246979636,11,Lunes
2,2,436,0.4355562001024032,67.67657517916014,19,Viernes
2,1,887,8.383561693403847,103.85062177542973,3,Jueves
2,1,708,1.2284758190589398,-176.58119475147186,17,Jueves
2,1,624,1.5497199352876248,-15.239047817592162,9,Domingo
1,1,185,0.7091229403340875,151.34249816890122,10,Miercoles
2,5,657,2.7682683158212598,99.12338901319956,21,Domingo
1,3,195,0.4224952178594123,57.30552277629522,0,Miercoles
1,1,751,3.587605066532237,28.942866841028753,21,Jueves
2,1,739,4.856064404116344,-152.7994013236167,13,Domingo
1,1,604,4.783818612437787,-86.15316638420624,5,Viernes
1,1,598,1.026387454113652,50.59307417202897,20,Sabado
2,1,176,1.834502365302664,37.607625886353844,6,Viernes
1,1,195,0.5959344096061063,-25.881432778315894,6,Martes
2,1,484,1.7990901375222672,93.92717757048794,6,Lunes
2,1,524,5.877609454326769,25.707585840530104,6,Miercoles
1,1,329,1.5450449028168685,146.0601435430279,6,Lunes
1,3,197,0.7829488447992619,129.4540954487357,2,Domingo
2,1,384,2.7158118888247085,-175.75302372814534,6,Viernes
2,1,320,3.046703911412984,115.10800523494969,23,Miercoles
1,1,374,2.623484104714956,-152.85703269907225,20,Lunes
2,2,688,2.1041135811917777,-22.763684090597128,22,Jueves
1,2,384,1.7040423950262094,-61.96206504340697,22,Domingo
2,1,802,2.9801239106875537,41.99359785657664,9,Jueves
2,3,661,2.436024958647896,174.6540731938255,7,Sabado
1,1,551,0.8525679321650004,-4.019258250769997,14,Miercoles
1,1,822,1.456703972849991,-145.22617019591473,13,Martes
1,2,69,0.10777393324746766,-60.529287985375134,13,Miercoles
2,1,204,0.7089762492492203,114.86994519337206,7,Domingo
1,1,609,1.908180030721098,-8.070783438465448,17,Lunes
2,1,345,1.0562093904230079,89.07546778742883,13,Viernes
2,1,315,0.9197733721494921,108.2449821365872,23,Miercoles
2,1,539,1.3879521566299446,90.46740296777136,18,Sabado
1,1,831,7.890478186023057,29.97084759474145,7,Jueves
1,1,561,1.7575625587395534,-44.34396604760295,21,Viernes
2,2,547,1.4093112529676106,-144.73871828405845,23,Viernes
1,1,887,3.3583605439372315,-128.84496469517813,13,Lunes
2,5,821,2.5627772969784925,25.056844107232905,17,Lunes
2,1,722,5.691666516097624,20.824386551647088,20,Martes
2,1,407,2.0107624738398777,-140.57463442468472,9,Lunes
1,1,655,1.4959270315457305,115.41788764315932,19,Viernes
1,1,230,0.5838885375777463,-17.749177709944338,12,Martes
1,2,424,1.2292882585921523,143.67595902091998,17,Jueves
1,1,507,1.1348423078891074,-155.93986390333606,15,Jueves
1,1,242,1.204405445864546,28.595703991418556,19,Miercoles
2,1,159,0.6893966655328921,-87.35240007678007,9,Sabado
1,2,269,1.3341878051226173,-166.77752527667406,9,Domingo
1,1,704,3.426621185302024,16.931382083634514,6,Jueves
2,5,498,1.8322390148008427,-44.28479230530896,21,Martes
1,1,277,0.6998942843362574,171.76468509671759,2,Martes
1,1,397,1.5423947130761553,22.35034592507405,11,Martes
1,1,140,0.6237065807540297,-170.92613504531334,3,Sabado
1,1,576,2.3186540321543267,-176.6625942162217,18,Viernes
1,1,443,1.7628239306931346,-124.69670084963593,19,Miercoles
1,2,842,1.990270505752756,-0.3698974864782421,10,Miercoles
1,1,212,0.9269609370979844,-52.80525621146307,6,Lunes
2,3,770,2.131453004630541,-87.06008111979544,19,Martes
2,5,794,2.5381200341566594,-147.2536412661425,0,Domingo
2,1,87,0.4785951910881877,120.283296290454,19,Jueves
2,2,526,1.7211913248004462,-46.439930753787785,23,Lunes
2,1,423,1.0699991784883336,30.25067312200593,14,Sabado
2,2,989,2.5379996255806003,167.0821307534334,13,Viernes
2,5,274,1.3499495635724859,16.465041940913455,21,Domingo
2,4,480,2.5123572892722184,36.334310118379776,13,Sabado
2,1,477,2.608910401068332,26.10328800737703,16,Viernes
1,4,243,0.9141378658179802,170.90420113235368,0,Viernes
2,1,635,1.510685492126685,62.54018866949528,6,Sabado
1,1,961,1.1753291627085274,43.13249306732314,16,Sabado
2,2,217,0.5226362872170449,161.57975345892308,1,Viernes
2,1,708,3.371591395711295,-140.94354742363532,12,Viernes
2,6,199,0.9468876906181232,-9.293430717828883,10,Miercoles
1,1,197,1.3548256333766335,-151.4988436805828,7,Miercoles
1,1,446,1.4913822752767412,91.62403286515676,15,Domingo
1,1,807,2.1553763756034385,102.96810789989556,8,Jueves
1,1,634,2.3470377600889467,11.241024632443402,7,Jueves
2,4,583,1.5531405977559032,87.84970769522299,20,Jueves
2,1,551,1.1341300262276302,-69.22937133953029,16,Lunes
2,1,451,1.216381288889959,58.151780752403276,16,Viernes
2,5,176,1.2931652496776431,45.754954715539036,6,Sabado
1,2,452,1.1642083442375082,35.90711302214247,12,Martes
2,1,172,1.1718205566628628,-151.41928737716987,20,Martes
1,1,402,1.406664647324001,-79.86931824540369,6,Miercoles
1,1,200,0.5369433056779299,-23.709805186867857,8,Miercoles
1,1,627,2.250026726907288,-19.14528665678708,14,Jueves
2,1,532,1.6572891447711628,45.09343899985358,17,Domingo
2,1,355,1.2132368165062741,-18.27123650304162,7,Domingo
1,1,31,0.06144521857799445,38.09599388170685,2,Sabado
1,1,126,0.5898894647958027,-141.21134669940002,15,Miercoles
1,1,943,2.4431396689733105,35.513297523578565,9,Martes
2,1,465,1.052732793678087,51.466696250079224,20,Miercoles
2,1,173,0.6143612463385446,-154.4737011071403,8,Lunes
1,1,918,4.820464705062546,5.904528508629223,19,Lunes
1,1,30,0.0,0.0,11,Lunes
1,1,396,2.229733426892277,-161.08958469877967,14,Viernes
1,1,367,0.530991076865803,53.98712494912511,16,Miercoles
1,1,978,5.424020223946623,28.56153265051098,23,Martes
2,1,186,0.9051645923856508,-152.16130588046474,20,Domingo
2,1,365,1.1982758965724396,-133.36892586473385,7,Miercoles
1,1,363,1.7451787521916922,-173.0424635922721,21,Lunes
1,1,455,2.039870800065997,-159.4807063601512,21,Sabado
1,2,710,2.091591604066625,-172.08481381349034,0,Miercoles
2,1,272,1.1622331964168098,-52.09995527244149,6,Sabado
2,1,353,1.5359380681831956,-152.63922204299104,11,Sabado
2,2,216,0.6365328116657512,69.47870238610622,14,Sabado
2,1,508,2.4644142417479293,-170.48523986660126,18,Viernes
1,1,711,1.8128402666894283,36.799552405196174,15,Miercoles
2,2,713,2.0853183507328565,-78.80264836970696,7,Lunes
2,1,687,2.856562572893881,-14.356941936484725,20,Lunes
2,1,743,1.377596197311742,111.31900654532757,16,Viernes
2,1,889,4.0692282044757615,-177.619065033885,21,Sabado
2,5,377,0.38149823398539706,-85.66243143430233,17,Jueves
1,1,234,0.8735573714043784,13.913034081801069,2,Viernes
1,1,60,0.5822994109216614,-150.94201346074072,7,Lunes
2,1,917,6.098037764279447,-11.183901302868602,6,Lunes
2,1,919,5.754390639761506,-168.41668090809873,15,Miercoles
1,1,572,4.538271101700152,-158.29582354431102,21,Domingo
1,1,184,2.3149532814043416,28.697082475159288,17,Viernes
2,1,216,1.0811682552896469,-64.40449343336246,18,Martes
1,1,466,1.26813876155677,-19.622956953317424,17,Jueves
2,5,510,1.5440579801812069,157.16867409988356,15,Viernes
2,1,848,0.025497942691679255,100.54399905422451,7,Martes
2,1,460,0.955588750859756,135.50382936990135,20,Jueves
1,1,699,3.929045526894481,129.66599071776108,0,Lunes
2,1,909,9.282854611201618,17.572646211869788,2,Martes
1,1,399,2.626488330083669,-178.21828880322784,21,Martes
1,1,469,1.239126050352145,164.71922915455963,21,Viernes
2,1,279,0.8740876562991029,-14.941132524272088,2,Martes
1,1,929,2.5925155760211904,28.460680077523648,9,Lunes
1,1,210,0.8353802824353516,-165.8885886368887,12,Jueves
2,5,222,0.7505800428803793,129.89571043095984,0,Lunes
2,3,977,2.0305939226364136,-29.01951188533664,12,Sabado
2,2,200,0.6568249546651557,-143.51382851361922,19,Viernes
1,1,175,0.3568200026589191,103.54233643434459,8,Domingo
2,5,239,0.6845325824392329,-109.32069670035686,18,Martes
1,2,878,1.4655306625525684,-159.6779728385804,13,Viernes
1,1,338,1.706640131685028,34.18878723931646,20,Lunes
2,3,256,0.8489167129723092,-92.08707663841332,0,Martes
1,1,542,2.7809676121477094,127.23685336451952,23,Sabado
2,1,448,3.395661873460419,-136.86803593857627,23,Lunes
1,3,634,2.2352406741249355,148.59782394612134,19,Sabado
2,1,328,1.6761741187597603,-150.87278219082188,18,Domingo
1,4,898,2.0099521894990136,77.88344515045864,14,Martes
2,1,648,2.27554196219942,59.97157844967287,10,Sabado
2,1,897,3.014485559956221,9.845310623958452,22,Jueves
1,1,719,3.4610803567220416,-156.88871116343284,17,Lunes
1,1,734,1.6148079270921707,60.74713927038722,16,Martes
2,1,817,3.3064881511721467,39.97341958740221,14,Martes
2,1,411,0.950980325489501,-145.64926892733882,17,Miercoles
2,1,621,3.233815166958335,5.2319082304240965,0,Martes
2,1,726,2.251852516276922,-75.95049609686654,20,Lunes
1,1,732,1.6983361356080469,69.61875968851213,22,Jueves
1,2,448,3.351129957708096,25.014185004455282,0,Viernes
2,1,911,3.8180509518868466,-156.70947310359145,12,Miercoles
2,6,577,1.9076069919557896,74.96602909168351,15,Martes
2,1,420,2.081469650229276,22.575202079339427,15,Lunes
2,2,532,0.8367935873256512,23.869970675956306,22,Jueves
2,1,381,1.290772045831328,-140.28806409431508,14,Miercoles
1,2,204,0.6822307037361609,130.37847132687858,16,Miercoles
1,2,511,1.3406889182564818,-21.036825808227388,7,Viernes
1,2,931,1.1406276413083998,29.903288333826257,9,Jueves
2,3,529,0.31240139989708554,-154.00755399334918,22,Viernes
1,1,610,1.6214663223536108,-178.95516450218662,8,Lunes
1,1,970,6.124290619058392,50.94686258822478,3,Viernes
2,1,407,0.9846488344636024,80.52450246557628,16,Sabado
2,1,390,1.2102840771057208,-123.95915253793513,17,Jueves
1,1,550,0.6659687078267855,172.90149454026837,13,Viernes
2,1,264,0.7478260635809859,-127.11954798913652,0,Domingo
2,3,176,1.1007483108237903,41.44934536057745,6,Viernes
2,1,301,0.6817786474188471,163.2357102592511,7,Jueves
1,1,249,2.0874408126864927,-151.209119533887,20,Viernes
1,1,13,0.0016966999307853616,0.0,21,Martes
2,1,330,1.925959112895776,29.18309817588131,8,Viernes
1,1,561,2.833099218159996,26.28943450399861,7,Sabado
1,1,936,3.1959817183488703,177.428622369905,3,Sabado
2,1,392,1.8337772951817728,118.73782936818796,7,Domingo
2,5,305,1.8610460486267333,-153.162743843948,23,Sabado
2,4,790,1.4864577049771692,170.4703419547267,14,Jueves
